,hh1,hh2,links,kinship,distance,clan1,clan2,wealth1,wealth2,religion1,religion2,primary1,primary2,head_age1,head_age2,head_sex1,head_sex2
3922,040,102,no link,no blood relation,448.8,21.0,21.0,1.5191177129745483,1.8556764388084412,Lutheran,Muslim,0,1,30.0,42.0,1.0,1.0
3923,040,103,no link,no blood relation,775.2,21.0,16.0,1.5191177129745483,1.4142647302150726,Lutheran,Catholic,0,1,30.0,25.0,1.0,1.0
3924,040,104,unilateral link,other blood relation,787.2,21.0,21.0,1.5191177129745483,12.68876449584961,Lutheran,Muslim,0,1,30.0,54.0,1.0,1.0
3925,040,105,no link,no blood relation,796.8,21.0,2.0,1.5191177129745483,10.926235273361206,Lutheran,Muslim,0,1,30.0,32.0,1.0,1.0
3926,040,106,no link,no blood relation,777.6,21.0,16.0,1.5191177129745483,10.284117221832275,Lutheran,Lutheran,0,1,30.0,56.0,1.0,1.0
3927,040,107,no link,no blood relation,268.8,21.0,18.0,1.5191177129745483,4.795000076293945,Lutheran,Catholic,0,1,30.0,47.0,1.0,1.0
3928,040,108,no link,no blood relation,508.8,21.0,16.0,1.5191177129745483,6.635646724700928,Lutheran,Catholic,0,0,30.0,59.0,1.0,1.0
3929,040,109,no link,no blood relation,84.0,21.0,16.0,1.5191177129745483,1.0098823606967926,Lutheran,Catholic,0,1,30.0,75.0,1.0,0.0
3930,040,110,no link,no blood relation,364.8,21.0,19.0,1.5191177129745483,2.385882318019867,Lutheran,Muslim,0,1,30.0,23.0,1.0,1.0
3931,040,111,no link,no blood relation,542.4,21.0,16.0,1.5191177129745483,3.330941222190857,Lutheran,Catholic,0,1,30.0,49.0,1.0,1.0
3932,040,112,no link,no blood relation,384.0,21.0,19.0,1.5191177129745483,14.101177272796631,Lutheran,Muslim,0,1,30.0,56.0,1.0,1.0
3933,040,113,no link,no blood relation,319.2,21.0,14.0,1.5191177129745483,1.774941062450409,Lutheran,Catholic,0,1,30.0,35.0,1.0,1.0
3934,040,114,no link,no blood relation,772.8,21.0,23.0,1.5191177129745483,9.001352947235107,Lutheran,Catholic,0,1,30.0,41.0,1.0,1.0
3935,040,115,no link,no blood relation,484.8,21.0,16.0,1.5191177129745483,1.5224999463558198,Lutheran,Catholic,0,1,30.0,23.0,1.0,1.0
3936,040,117,no link,no blood relation,62.4,21.0,21.0,1.5191177129745483,0.0,Lutheran,Lutheran,0,1,30.0,58.0,1.0,1.0
3937,040,118,no link,no blood relation,151.2,21.0,12.0,1.5191177129745483,0.0,Lutheran,Lutheran,0,0,30.0,72.0,1.0,0.0
3938,040,119,no link,no blood relation,230.4,21.0,17.0,1.5191177129745483,0.0,Lutheran,Catholic,0,0,30.0,50.0,1.0,1.0
3940,041,042,unilateral link,"sibling, child, parent",31.2,4.0,4.0,11.575803857803345,3.3994706039428713,Catholic,Lutheran,1,1,40.0,30.0,1.0,1.0
3941,041,043,no link,no blood relation,230.4,4.0,6.0,11.575803857803345,6.617441179275513,Catholic,Lutheran,1,1,40.0,64.0,1.0,1.0
3942,041,044,no link,no blood relation,309.6,4.0,9.0,11.575803857803345,3.822867817878723,Catholic,Lutheran,1,0,40.0,47.0,1.0,1.0
3943,041,045,no link,no blood relation,295.2,4.0,16.0,11.575803857803345,1.4114117975234985,Catholic,Catholic,1,0,40.0,61.0,1.0,0.0
3944,041,046,no link,no blood relation,62.4,4.0,22.0,11.575803857803345,4.445960706710816,Catholic,Catholic,1,1,40.0,60.0,1.0,1.0
3946,041,048,unilateral link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",55.2,4.0,21.0,11.575803857803345,3.012235294818878,Catholic,Lutheran,1,0,40.0,65.0,1.0,0.0
3947,041,049,no link,"Nephew/niece/uncle/aunt,cousin,grandparent/grandchild",194.4,4.0,13.0,11.575803857803345,3.0197646718025206,Catholic,Lutheran,1,0,40.0,45.0,1.0,1.0
3948,041,050,no link,no blood relation,252.0,4.0,21.0,11.575803857803345,1.276958872795105,Catholic,Lutheran,1,1,40.0,37.0,1.0,0.0
3949,041,051,no link,no blood relation,259.2,4.0,8.0,11.575803857803345,5.351411747932434,Catholic,Catholic,1,1,40.0,44.0,1.0,1.0
3950,041,052,no link,no blood relation,309.6,4.0,21.0,11.575803857803345,0.22951175272464752,Catholic,Lutheran,1,0,40.0,15.0,1.0,1.0
3951,041,053,unilateral link,no blood relation,86.4,4.0,25.0,11.575803857803345,2.3020411133766174,Catholic,Catholic,1,1,40.0,53.0,1.0,0.0
3952,041,054,no link,no blood relation,225.6,4.0,4.0,11.575803857803345,1.8782354140281676,Catholic,Lutheran,1,1,40.0,39.0,1.0,1.0
3953,041,055,no link,no blood relation,134.4,4.0,6.0,11.575803857803345,1.3601765108108521,Catholic,Lutheran,1,1,40.0,34.0,1.0,1.0
3954,041,056,no link,no blood relation,273.6,4.0,6.0,11.575803857803345,2.738294093608856,Catholic,Lutheran,1,1,40.0,28.0,1.0,1.0
3955,041,057,no link,no blood relation,165.6,4.0,4.0,11.575803857803345,3.9503674507141113,Catholic,Lutheran,1,1,40.0,30.0,1.0,1.0
3956,041,058,no link,no blood relation,180.0,4.0,4.0,11.575803857803345,3.3061760807037355,Catholic,Lutheran,1,1,40.0,39.0,1.0,1.0
3957,041,059,no link,no blood relation,199.2,4.0,4.0,11.575803857803345,4.125470589637756,Catholic,Catholic,1,1,40.0,40.0,1.0,0.0
3958,041,060,no link,no blood relation,170.4,4.0,16.0,11.575803857803345,2.0326961636543275,Catholic,Catholic,1,0,40.0,29.0,1.0,1.0
3959,041,061,no link,no blood relation,172.8,4.0,6.0,11.575803857803345,5.839058806419373,Catholic,Muslim,1,1,40.0,30.0,1.0,1.0
3960,041,062,no link,no blood relation,240.0,4.0,21.0,11.575803857803345,14.618823585510254,Catholic,Lutheran,1,1,40.0,57.0,1.0,1.0
3962,041,064,no link,no blood relation,297.6,4.0,21.0,11.575803857803345,10.594117641448975,Catholic,Catholic,1,1,40.0,64.0,1.0,1.0
3963,041,065,no link,no blood relation,223.2,4.0,24.0,11.575803857803345,3.2051764240264893,Catholic,Lutheran,1,1,40.0,58.0,1.0,1.0
3964,041,066,no link,no blood relation,160.8,4.0,16.0,11.575803857803345,2.998676598072052,Catholic,Catholic,1,1,40.0,25.0,1.0,1.0
3965,041,067,no link,no blood relation,69.6,4.0,16.0,11.575803857803345,1.8972941584587097,Catholic,Lutheran,1,1,40.0,40.0,1.0,1.0
3966,041,068,no link,no blood relation,252.0,4.0,1.0,11.575803857803345,2.9884707040786744,Catholic,Catholic,1,0,40.0,58.0,1.0,0.0
3967,041,069,no link,no blood relation,400.8,4.0,16.0,11.575803857803345,14.281764106750488,Catholic,Catholic,1,1,40.0,34.0,1.0,1.0
3968,041,070,no link,no blood relation,460.8,4.0,18.0,11.575803857803345,6.933352743148804,Catholic,Lutheran,1,1,40.0,30.0,1.0,1.0
3969,041,071,no link,no blood relation,348.0,4.0,19.0,11.575803857803345,1.4802941679954529,Catholic,Catholic,1,1,40.0,68.0,1.0,1.0
3970,041,072,no link,no blood relation,192.0,4.0,16.0,11.575803857803345,2.7694263548851015,Catholic,Catholic,1,1,40.0,45.0,1.0,1.0
3971,041,073,no link,no blood relation,432.0,4.0,4.0,11.575803857803345,4.124511692047119,Catholic,Muslim,1,1,40.0,38.0,1.0,0.0
3972,041,074,no link,no blood relation,410.4,4.0,14.0,11.575803857803345,3.3416765928268433,Catholic,Catholic,1,1,40.0,45.0,1.0,1.0
3973,041,075,no link,no blood relation,369.6,4.0,19.0,11.575803857803345,3.3661178359985353,Catholic,Catholic,1,1,40.0,37.0,1.0,1.0
3974,041,076,no link,no blood relation,304.8,4.0,21.0,11.575803857803345,6.346027276992798,Catholic,Lutheran,1,1,40.0,36.0,1.0,1.0
3975,041,077,unilateral link,no blood relation,528.0,4.0,18.0,11.575803857803345,2.457661807537079,Catholic,Lutheran,1,1,40.0,57.0,1.0,1.0
3976,041,078,no link,other blood relation,163.2,4.0,21.0,11.575803857803345,1.6424705781936646,Catholic,Lutheran,1,1,40.0,24.0,1.0,1.0
3977,041,079,no link,no blood relation,302.4,4.0,5.0,11.575803857803345,0.7799999713897705,Catholic,Lutheran,1,0,40.0,80.0,1.0,0.0
3978,041,080,no link,no blood relation,136.8,4.0,20.0,11.575803857803345,0.4036470651626587,Catholic,Muslim,1,0,40.0,32.0,1.0,1.0
3979,041,081,no link,no blood relation,136.8,4.0,10.0,11.575803857803345,1.7895882470607758,Catholic,Lutheran,1,0,40.0,70.0,1.0,0.0
3980,041,082,no link,no blood relation,129.6,4.0,23.0,11.575803857803345,0.7255559116601944,Catholic,Lutheran,1,0,40.0,60.0,1.0,0.0
3981,041,083,no link,no blood relation,211.2,4.0,7.0,11.575803857803345,4.649441161155701,Catholic,Catholic,1,1,40.0,50.0,1.0,1.0
3982,041,084,no link,no blood relation,595.2,4.0,21.0,11.575803857803345,1.4768882095813751,Catholic,Muslim,1,0,40.0,50.0,1.0,0.0
3983,041,085,no link,no blood relation,686.4,4.0,7.0,11.575803857803345,1.2352058570384978,Catholic,Catholic,1,1,40.0,33.0,1.0,1.0
3984,041,086,no link,no blood relation,372.0,4.0,3.0,11.575803857803345,5.635509967803955,Catholic,Catholic,1,0,40.0,45.0,1.0,1.0
3985,041,087,no link,no blood relation,362.4,4.0,19.0,11.575803857803345,3.400941198348999,Catholic,Muslim,1,1,40.0,42.0,1.0,1.0
3986,041,088,unilateral link,no blood relation,348.0,4.0,19.0,11.575803857803345,2.496764659881592,Catholic,Catholic,1,1,40.0,35.0,1.0,1.0
3987,041,089,no link,no blood relation,811.2,4.0,24.0,11.575803857803345,10.348088121414184,Catholic,Lutheran,1,1,40.0,47.0,1.0,1.0
3988,041,090,no link,no blood relation,321.6,4.0,19.0,11.575803857803345,3.039441201210022,Catholic,Catholic,1,1,40.0,25.0,1.0,1.0
